date,ID,consumption,temp,dew_pt,hum,wind_spd,vis,pressure,dir,cond,fog,rain
2018-12-28,4529799,0.10512778694692315,5.733333333333333,4.666666666666667,89.6,15.673333333333334,27.133333333333333,1021.8,West,Mostly Cloudy,0,0
2018-09-01,4529800,0.02217408227204487,15.470588235294118,13.588235294117647,84.23529411764706,11.558823529411764,34.470588235294116,1024.0588235294117,NNW,Scattered Clouds,0,0
2018-09-02,4529800,0.018134468756215938,16.294117647058822,14.176470588235293,84.41176470588235,6.758823529411765,23.82941176470588,1028.4117647058824,East,Mist,0,0
2018-09-03,4529800,0.03448751885935053,17.095238095238095,14.714285714285714,82.47619047619048,12.795238095238096,23.804761904761904,1023.8571428571429,East,Partly Cloudy,0,0
2018-09-04,4529800,0.03963782389939752,16.11764705882353,13.882352941176471,83.17647058823529,6.0058823529411764,15.552941176470588,1020.4117647058823,NNE,Mist,0,0
2018-09-05,4529800,0.03948443590854822,16.266666666666666,13.533333333333333,82,3.7133333333333334,13.493333333333334,1020.8666666666667,NE,Fog,1,0
2018-09-06,4529800,0.03547531426488604,15.882352941176471,13.941176470588236,86.70588235294117,11,13.176470588235293,1016.3529411764706,ESE,Fog,0,0
2018-09-07,4529800,0.029974378439874272,17.083333333333332,15.583333333333334,86.83333333333333,18.141666666666666,19,1010.2083333333334,East,Scattered Clouds,0,0
2018-09-08,4529800,0.021737437708225116,13.130434782608695,11.043478260869565,83.1304347826087,15.960869565217392,30.130434782608695,1014.4782608695652,South,Scattered Clouds,0,0
2018-09-09,4529800,0.019326173899230525,15.88888888888889,12.38888888888889,73.72222222222223,14.511111111111111,27.72222222222222,1018.7777777777778,South,Scattered Clouds,0,0
2018-09-10,4529800,0.03063709047592056,16.59090909090909,11.863636363636363,68.31818181818181,14.90909090909091,30.681818181818183,1017.7272727272727,SSE,Scattered Clouds,0,0
2018-09-11,4529800,0.05761279826458576,14.80952380952381,13,86.42857142857143,20.11904761904762,19.49047619047619,1013.8571428571429,South,Scattered Clouds,0,1
2018-09-12,4529800,0.06178845709007419,13.823529411764707,10.294117647058824,73.29411764705883,18.529411764705884,22.11764705882353,1015.8823529411765,SW,Mostly Cloudy,0,0
2018-09-13,4529800,0.06116054615529265,12.176470588235293,9,76.29411764705883,11.576470588235294,21.705882352941178,1019.7647058823529,WSW,Scattered Clouds,0,0
2018-09-14,4529800,0.05457089034712226,13.722222222222221,9.88888888888889,72.83333333333333,14.21111111111111,23.5,1017.3888888888889,South,Clear,0,0
2018-09-15,4529800,0.02203481201718205,13.933333333333334,10,70.26666666666667,18.893333333333334,34.333333333333336,1015.8666666666667,West,Scattered Clouds,0,0
2018-09-16,4529800,0.02723973883485087,16,11,66,16.7,28,1018,South,Clear,0,0
2018-09-18,4529800,0.03891233084664236,18.5,13.5,66.5,14.375,22.75,1010.75,South,Clear,0,0
2018-09-19,4529800,0.03531945263705438,18.333333333333332,14.266666666666667,72.4,17.546666666666667,16.2,1012.8666666666667,SSW,Scattered Clouds,0,0
2018-09-20,4529800,0.025215561152549526,16.3,14.5,86.6,10.75,15.3,1011.9,SW,Clear,0,0
2018-09-21,4529800,0.030169739204325197,14.166666666666666,10.333333333333334,72.33333333333333,23.15,22,1001.5,SW,Clear,0,0
2018-09-22,4529800,0.019102555298786683,11.5,7.5,67.25,25.475,26,1008,WSW,Clear,0,0
2018-09-23,4529800,0.030812830596119056,10.6,6.6,68.4,20.74,29.6,1008.8,WNW,Clear,0,0
2018-09-24,4529800,0.08411430333865155,10.666666666666666,2.8333333333333335,49,24.983333333333334,41.666666666666664,1020.6666666666666,NW,Clear,0,0
2018-09-25,4529800,0.0706592643998647,10.5,4.333333333333333,57.666666666666664,16.383333333333333,42.5,1033.1666666666667,NW,Scattered Clouds,0,0
2018-09-26,4529800,0.04706254337258997,14.125,11.4375,78.75,33.09375,22.1875,1021.125,SW,Partly Cloudy,0,0
2018-09-27,4529800,0.031291666666675155,15.45,13,81.85,26.39,28.3,1018.75,West,Scattered Clouds,0,0
2018-09-28,4529800,0.050531283886357414,11.095238095238095,4.428571428571429,53.80952380952381,27.776190476190475,32.523809523809526,1020.3333333333334,WNW,Scattered Clouds,0,0
2018-09-29,4529800,0.04705279349457214,10.777777777777779,6.166666666666667,66.66666666666667,16.46666666666667,33.833333333333336,1024.1666666666667,SW,Scattered Clouds,0,0
2018-09-30,4529800,0.03598327263057399,12.333333333333334,7.857142857142857,66.57142857142857,19.142857142857142,30.523809523809526,1013.8571428571429,SW,Mostly Cloudy,0,0
2018-10-01,4529800,0.060551028429358666,8.8,6.05,78.85,11.305,30.7,1010.25,West,Scattered Clouds,0,0
2018-10-02,4529800,0.06581961414144644,9.285714285714286,6.238095238095238,74.95238095238095,25.395238095238096,21.952380952380953,1005.5238095238095,West,Scattered Clouds,0,0
2018-10-03,4529800,0.05225672173651219,10.470588235294118,4.588235294117647,56.88235294117647,31.700000000000003,34.470588235294116,1010.1176470588235,WNW,Scattered Clouds,0,0
2018-10-04,4529800,0.06744695234783649,11.263157894736842,9.210526315789474,82.42105263157895,13.952631578947368,26.5,1020.1578947368421,SW,Scattered Clouds,0,0
2018-10-05,4529800,0.04803902410753835,13.411764705882353,12.176470588235293,90.3529411764706,14.611764705882353,8.005882352941176,1016.3529411764706,SSW,Mist,0,0
2018-10-06,4529800,0.03587076452731708,10.7,9.4,89.3,6.13,14.9,1009.7,South,Fog,0,0
2018-10-07,4529800,0.03961045939479391,9,6.75,81.70833333333333,12.354166666666666,30.625,1015.875,NNW,Scattered Clouds,0,0
2018-10-08,4529800,0.06286933530373062,10.761904761904763,7.523809523809524,74.61904761904762,17.63809523809524,30.19047619047619,1018.8571428571429,SSW,Partly Cloudy,0,0
2018-10-09,4529800,0.054871084720275576,12.833333333333334,10.666666666666666,82.22222222222223,16.366666666666667,15.61111111111111,1018.4444444444445,SSW,Scattered Clouds,0,0
2018-10-10,4529800,0.055855425298204864,13.052631578947368,9.947368421052632,78.47368421052632,8.794736842105264,3.5026315789473683,1022.9473684210526,East,Mist,0,0
2018-10-11,4529800,0.04326229097819123,13.944444444444445,11.5,81.16666666666667,18.11111111111111,7.561111111111111,1019.2222222222222,ESE,Patches of Fog,0,0
2018-10-12,4529800,0.040199835498583525,14.95,11.2,73.85,12.515,12.85,1019.3,ESE,Clear,0,0
2018-10-13,4529800,0.03080450092954834,16.55,12.45,70.25,13.535,12.25,1020.7,SSE,Clear,0,0
2018-10-14,4529800,0.03184595077289032,15.5,10.2,63.9,16.215,13.05,1014.55,SE,Clear,0,0
2018-10-15,4529800,0.03924799167054971,14.38888888888889,10.11111111111111,68.66666666666667,10.3,9.666666666666666,1012.9444444444445,SE,Mist,0,0
2018-10-16,4529800,0.04555964507949284,12.409090909090908,11.045454545454545,88.36363636363636,3.8045454545454547,5.840909090909091,1017.0454545454545,ESE,Mist,0,0
2018-10-17,4529800,0.05051978279607283,13.238095238095237,12,90.28571428571429,6.723809523809524,3.3119047619047617,1018.8095238095239,SE,Fog,1,0
2018-10-18,4529800,0.0638709719733015,10.761904761904763,7.761904761904762,78.33333333333333,10.766666666666667,13.257142857142858,1022.047619047619,NNW,Fog,0,0
2018-10-19,4529800,0.07232988139401186,7.136363636363637,4.7272727272727275,82.31818181818181,6.672727272727273,12.409090909090908,1025.1363636363637,SW,Fog,0,0
2018-10-20,4529800,0.04914311334550803,10.73913043478261,6.956521739130435,71.65217391304348,13.134782608695652,14.521739130434783,1025.5217391304348,WNW,Scattered Clouds,0,0
2018-10-21,4529800,0.046994386654432674,10.954545454545455,9.636363636363637,89.22727272727273,14.059090909090909,4.636363636363637,1024.7727272727273,SSW,Mist,0,0
2018-10-22,4529800,0.10105417632507852,10.666666666666666,5.857142857142857,65.95238095238095,24.685714285714287,15.804761904761905,1023.7142857142857,WNW,Scattered Clouds,0,0
2018-10-23,4529800,0.08582302507829809,10.941176470588236,7.705882352941177,74.94117647058823,41.92941176470588,17.223529411764705,1005.5294117647059,West,Scattered Clouds,0,0
2018-10-24,4529800,0.0996071299224468,8.761904761904763,2.1904761904761907,54.714285714285715,25.21904761904762,17.99047619047619,1011.0952380952381,NW,Scattered Clouds,0,0
2018-10-25,4529800,0.07171705756309166,10.368421052631579,6.894736842105263,72.52631578947368,38.584210526315786,21.86842105263158,1005.3157894736842,West,Scattered Clouds,0,0
2018-10-26,4529800,0.08181388888885976,8.380952380952381,6.571428571428571,84.71428571428571,15.880952380952381,7.15,1000.5714285714286,SSW,Patches of Fog,0,0
2018-10-27,4529800,0.050049999999941974,5.052631578947368,2.736842105263158,79.05263157894737,22.521052631578947,7.221052631578948,1000.6842105263158,North,Light Snow,0,0
2018-10-28,4529800,0.06530555555559658,1.8636363636363635,-0.18181818181818182,81.0909090909091,12.218181818181819,28.027272727272727,1020.6818181818181,ENE,Scattered Clouds,0,0
2018-10-29,4529800,0.12283194444444234,3.772727272727273,1.0909090909090908,77.31818181818181,26.259090909090908,41.44090909090909,1015.6363636363636,ENE,Mostly Cloudy,0,0
2018-10-30,4529800,0.04910014589574985,8.863636363636363,7.863636363636363,90.9090909090909,23.395454545454545,12.209090909090909,995.5454545454545,ENE,Light Rain,0,1
2018-10-31,4529800,0.06686990915579827,8.052631578947368,6,84.36842105263158,18.426315789473684,27.555555555555557,1010.3157894736842,SW,Clear,0,0
2018-11-01,4529800,0.09191050050401373,8.904761904761905,7.095238095238095,83.95238095238095,14.733333333333334,19.847619047619048,1014.8571428571429,East,Clear,0,0
2018-11-02,4529800,0.08118611111115115,8.7,7.65,90.8,15.195,16.165,1015.15,South,Mist,0,0
2018-11-03,4529800,0.05071111111112714,6.157894736842105,4.578947368421052,86.21052631578948,10.647368421052631,24.28421052631579,1027.0526315789473,SW,Mist,0,0
2018-11-04,4529800,0.05074583333339433,6.285714285714286,5.190476190476191,90.42857142857143,12.895238095238096,15.295238095238096,1022.3333333333334,ESE,Mist,0,0
2018-11-05,4529800,0.08115081251435186,9.333333333333334,9.055555555555555,98.27777777777777,13.5,3.638888888888889,1015.4444444444445,East,Mist,0,0
2018-11-06,4529800,0.07279216614756479,9.68421052631579,9.105263157894736,94.84210526315789,10.536842105263158,3.716666666666667,1010.4736842105264,South,Mist,0,0
2018-11-07,4529800,0.07225233165877398,8.8,8.45,97.25,10.38,1.965,1011.15,ESE,Fog,1,0
2018-11-08,4529800,0.07655972474935879,7.869565217391305,7.608695652173913,97.43478260869566,5.334782608695652,4.552173913043478,1018.6086956521739,SE,Fog,1,0
2018-11-09,4529800,0.08524403398268987,6.944444444444445,6.833333333333333,98.38888888888889,8.038888888888888,3.4166666666666665,1018.3333333333334,ESE,Mist,0,0
2018-11-10,4529800,0.046651396480342555,8.6,8.133333333333333,95.06666666666666,21.233333333333334,4.085714285714285,1008.6666666666666,ESE,Mist,0,0
2018-11-11,4529800,0.042109561684810615,10.733333333333333,9.8,90.06666666666666,18.9,10.733333333333333,1007.2,SSE,Clear,0,1
2018-11-12,4529800,0.07576746353561248,9.933333333333334,9.533333333333333,96.46666666666667,8.533333333333333,8.313333333333333,1013.4666666666667,South,Clear,0,0
2018-11-13,4529800,0.07844805705519775,9.222222222222221,8.277777777777779,91.22222222222223,15.338888888888889,11.7,1016.7222222222222,SSW,Mist,0,0
2018-11-14,4529800,0.08130598421450941,9.421052631578947,8.31578947368421,90.63157894736842,14.042105263157895,15.955555555555556,1024.421052631579,WSW,Scattered Clouds,0,0
2018-11-15,4529800,0.0819781901989245,8.826086956521738,7.608695652173913,90.95652173913044,11.373913043478261,10.130434782608695,1029.5217391304348,SSE,Mist,0,0
2018-11-16,4529800,0.08388112500961142,5.944444444444445,3.9444444444444446,81.44444444444444,13.6,16.5,1035.1666666666667,SE,Clear,0,0
2018-11-17,4529800,0.05755203060766689,4.444444444444445,2.5555555555555554,85,9.472222222222221,11.666666666666666,1040.2222222222222,SE,Mist,0,0
2018-11-18,4529800,0.058632813231497494,5.473684210526316,3,79.78947368421052,13.657894736842106,28.75263157894737,1036.0526315789473,NE,Mist,0,0
2018-11-19,4529800,0.10177751876426555,4.142857142857143,0.8095238095238095,70.66666666666667,21.252380952380953,50,1031.4285714285713,NE,Scattered Clouds,0,0
2018-11-20,4529800,0.1058112834404028,3.8421052631578947,1.5263157894736843,80.21052631578948,23.2,49.21052631578947,1025.7894736842106,ENE,Clear,0,0
2018-11-21,4529800,0.11919713503675666,4.473684210526316,1.263157894736842,72.94736842105263,23.78421052631579,48.68421052631579,1027.1052631578948,East,Mostly Cloudy,0,0
2018-11-22,4529800,0.0962453161320127,4.1875,0.5625,68.9375,19.693749999999998,42.1875,1026.6875,East,Overcast,0,0
2018-11-23,4529800,0.1342722222221937,2,0.23809523809523808,82.85714285714286,6.980952380952381,11.709523809523809,1023,SE,Mostly Cloudy,0,0
2018-11-24,4529800,0.0857777180199264,2.2857142857142856,1.0952380952380953,89.28571428571429,4.680952380952381,12.71,1016.1904761904761,NE,Mist,0,0
2018-11-25,4529800,0.08739728198008834,1.5714285714285714,0.42857142857142855,88.47619047619048,10.690476190476192,29.571428571428573,1016.952380952381,ENE,Scattered Clouds,0,0
2018-11-26,4529800,0.14846037757706654,-0.7142857142857143,-2.238095238095238,86.38095238095238,5.133333333333334,35,1018.6666666666666,NNE,Clear,0,0
2018-11-27,4529800,0.14943267797843873,-1.8,-3.6,83.1,5.75,32.25,1024.1,East,Mist,0,0
2018-11-28,4529800,0.09642181429012453,0.45,-2.7,73.1,21.21,37.55,1026.15,SE,Mostly Cloudy,0,0
2018-11-29,4529800,0.08962468586503292,2.0476190476190474,-0.14285714285714285,82.28571428571429,31.02857142857143,10.933333333333334,1014.9047619047619,SSE,Mist,0,0
2018-11-30,4529800,0.11466461095596969,4.2105263157894735,1.4210526315789473,76.6842105263158,23.105263157894736,16.11111111111111,1009.3684210526316,South,Scattered Clouds,0,0
2018-12-01,4529800,0.06944689888825906,5.476190476190476,4.714285714285714,92.28571428571429,15.790476190476191,6.7,1008.8571428571429,South,Mist,0,0
2018-12-02,4529800,0.06404714170855641,5.947368421052632,5.684210526315789,97.15789473684211,16.58421052631579,5.6722222222222225,998.3157894736842,SSE,Mist,0,0
2018-12-03,4529800,0.08321707051425165,8.68421052631579,8.105263157894736,94.15789473684211,17.44736842105263,10.868421052631579,992.6842105263158,SW,Scattered Clouds,0,0
2018-12-04,4529800,0.10957032092778718,6.470588235294118,5.117647058823529,88.58823529411765,18.08235294117647,22,1022.3529411764706,West,Scattered Clouds,0,0
2018-12-05,4529800,0.12688106796122156,5.35,0.8,63.5,34.815,24.8,1007.05,West,Scattered Clouds,0,0
2018-12-06,4529800,0.11971652110617015,3.1578947368421053,1.736842105263158,87.57894736842105,11.710526315789474,17.3,1022.0526315789474,SSE,Mist,0,0
2018-12-07,4529800,0.09332375667156612,4.388888888888889,3.611111111111111,92.66666666666667,13.688888888888888,6.117647058823529,1011.4444444444445,SE,Mist,0,0
2018-12-08,4529800,0.06354166666665151,9.090909090909092,8.590909090909092,94.36363636363636,20.786363636363635,11.468181818181819,997.2272727272727,SSW,Light Rain,0,1
2018-12-09,4529800,0.0646611111111497,6.55,5,86.2,27.58,17,986.7,SW,Clear,0,0
2018-12-10,4529800,0.12266249999993306,6,4.5,85.35,20.745,29.9,985.75,WSW,Scattered Clouds,0,0
2018-12-11,4529800,0.12525416666676392,5.15,0.7,65.65,29.345,30.95,1001.85,WNW,Scattered Clouds,0,0
2018-12-12,4529800,0.13231918143219445,4.578947368421052,1.263157894736842,71.42105263157895,23.294736842105262,46.8421052631579,1015.3157894736842,North,Mostly Cloudy,0,0
2018-12-13,4529800,0.14466397942464937,3.0952380952380953,0.42857142857142855,75.23809523809524,12.533333333333333,48.57142857142857,1028.6190476190477,NE,Mostly Cloudy,0,0
2018-12-14,4529800,0.17916622679570082,1.1666666666666667,-1.3333333333333333,78.05555555555556,12.672222222222222,50,1028.8333333333333,ENE,Overcast,0,0
2018-12-15,4529800,0.19666589012513214,1.65,-0.35,81.2,15.01,44.35,1029.35,ENE,Mostly Cloudy,0,0
2018-12-16,4529800,0.20623750000004293,1.15,0.4,94.15,8.53,13.66,1029.7,East,Clear,0,0
2018-12-17,4529800,0.17200490638003885,0.1875,-2.6875,74.25,11.4625,21.3125,1018,SE,Scattered Clouds,0,0
2018-12-18,4529800,0.14265498583131375,0.125,-3,72.9375,6.16875,12.0625,1019.5625,SE,Mostly Cloudy,0,0
2018-12-19,4529800,0.13219296048578144,2.7,1.9,91.85,13.065,6.31,1022.95,SE,Mist,0,0
2018-12-20,4529800,0.12422021215638779,7.375,6.9375,96.375,24.19375,10.76875,1019.0625,West,Mist,0,0
2018-12-21,4529800,0.12578943514654384,2.7333333333333334,1.6666666666666667,89.13333333333334,21.226666666666667,9.333333333333334,1014.6,SE,Clear,0,0
2018-12-22,4529800,0.08476105135309808,4.166666666666667,3.7222222222222223,97.33333333333333,15.644444444444444,3.2444444444444445,1012.5,ESE,Mist,0,0
2018-12-23,4529800,0.08653799312219235,4.666666666666667,4.6,97.53333333333333,18.273333333333333,4.713333333333333,1004.7333333333333,ESE,Mist,0,0
2018-12-24,4529800,0.08975095552466428,1.0909090909090908,0.09090909090909091,90.27272727272727,10.709090909090909,19.045454545454547,1006.8181818181819,NE,Light Rain,0,0
2018-12-25,4529800,0.07357079569146663,0.0625,-0.75,92.875,10.425,17.16,1013.6875,NE,Light Snow,0,0
2018-12-26,4529800,0.06712745931884001,0.47368421052631576,-1.1578947368421053,84.36842105263158,8.794736842105264,35.63157894736842,1022.0526315789474,NNW,Scattered Clouds,0,0
2018-12-27,4529800,0.052555316418306575,5.5,3.3333333333333335,80.83333333333333,26.961111111111112,24.61111111111111,1022.5,West,Scattered Clouds,0,0
2018-12-28,4529800,0.06019978159429229,5.733333333333333,4.666666666666667,89.6,15.673333333333334,27.133333333333333,1021.8,West,Mostly Cloudy,0,0
2018-09-01,4839509,0.3074569444443114,15.470588235294118,13.588235294117647,84.23529411764706,11.558823529411764,34.470588235294116,1024.0588235294117,NNW,Scattered Clouds,0,0
2018-09-02,4839509,0.317611270144198,16.294117647058822,14.176470588235293,84.41176470588235,6.758823529411765,23.82941176470588,1028.4117647058824,East,Mist,0,0
2018-09-03,4839509,0.34824775763377147,17.095238095238095,14.714285714285714,82.47619047619048,12.795238095238096,23.804761904761904,1023.8571428571429,East,Partly Cloudy,0,0
2018-09-04,4839509,0.3493926468031532,16.11764705882353,13.882352941176471,83.17647058823529,6.0058823529411764,15.552941176470588,1020.4117647058823,NNE,Mist,0,0
2018-09-05,4839509,0.3554274920857097,16.266666666666666,13.533333333333333,82,3.7133333333333334,13.493333333333334,1020.8666666666667,NE,Fog,1,0
2018-09-06,4839509,0.3424877268164437,15.882352941176471,13.941176470588236,86.70588235294117,11,13.176470588235293,1016.3529411764706,ESE,Fog,0,0
2018-09-07,4839509,0.33897248214339015,17.083333333333332,15.583333333333334,86.83333333333333,18.141666666666666,19,1010.2083333333334,East,Scattered Clouds,0,0
2018-09-08,4839509,0.3234203465956398,13.130434782608695,11.043478260869565,83.1304347826087,15.960869565217392,30.130434782608695,1014.4782608695652,South,Scattered Clouds,0,0
2018-09-09,4839509,0.3172222627033534,15.88888888888889,12.38888888888889,73.72222222222223,14.511111111111111,27.72222222222222,1018.7777777777778,South,Scattered Clouds,0,0
2018-09-10,4839509,0.3531116909105094,16.59090909090909,11.863636363636363,68.31818181818181,14.90909090909091,30.681818181818183,1017.7272727272727,SSE,Scattered Clouds,0,0
2018-09-11,4839509,0.3713641384761104,14.80952380952381,13,86.42857142857143,20.11904761904762,19.49047619047619,1013.8571428571429,South,Scattered Clouds,0,1
2018-09-12,4839509,0.3741342355294819,13.823529411764707,10.294117647058824,73.29411764705883,18.529411764705884,22.11764705882353,1015.8823529411765,SW,Mostly Cloudy,0,0
2018-09-13,4839509,0.3792761252298078,12.176470588235293,9,76.29411764705883,11.576470588235294,21.705882352941178,1019.7647058823529,WSW,Scattered Clouds,0,0
2018-09-14,4839509,0.36373290882170295,13.722222222222221,9.88888888888889,72.83333333333333,14.21111111111111,23.5,1017.3888888888889,South,Clear,0,0
2018-09-15,4839509,0.35080699402351456,13.933333333333334,10,70.26666666666667,18.893333333333334,34.333333333333336,1015.8666666666667,West,Scattered Clouds,0,0
2018-09-16,4839509,0.3396960444135857,16,11,66,16.7,28,1018,South,Clear,0,0
2018-09-18,4839509,0.33861336769359696,18.5,13.5,66.5,14.375,22.75,1010.75,South,Clear,0,0
2018-09-19,4839509,0.3352541666668003,18.333333333333332,14.266666666666667,72.4,17.546666666666667,16.2,1012.8666666666667,SSW,Scattered Clouds,0,0
2018-09-20,4839509,0.3318327072736338,16.3,14.5,86.6,10.75,15.3,1011.9,SW,Clear,0,0
2018-09-21,4839509,0.35137620033947314,14.166666666666666,10.333333333333334,72.33333333333333,23.15,22,1001.5,SW,Clear,0,0
2018-09-22,4839509,0.3404322446142487,11.5,7.5,67.25,25.475,26,1008,WSW,Clear,0,0
2018-09-23,4839509,0.35274912555019,10.6,6.6,68.4,20.74,29.6,1008.8,WNW,Clear,0,0
2018-09-24,4839509,0.4244763888889338,10.666666666666666,2.8333333333333335,49,24.983333333333334,41.666666666666664,1020.6666666666666,NW,Clear,0,0
2018-09-25,4839509,0.43832222222249584,10.5,4.333333333333333,57.666666666666664,16.383333333333333,42.5,1033.1666666666667,NW,Scattered Clouds,0,0
2018-09-26,4839509,0.419779166666558,14.125,11.4375,78.75,33.09375,22.1875,1021.125,SW,Partly Cloudy,0,0
2018-09-27,4839509,0.38529297158515874,15.45,13,81.85,26.39,28.3,1018.75,West,Scattered Clouds,0,0
2018-09-28,4839509,0.4287368895259078,11.095238095238095,4.428571428571429,53.80952380952381,27.776190476190475,32.523809523809526,1020.3333333333334,WNW,Scattered Clouds,0,0
2018-09-29,4839509,0.42448673423155014,10.777777777777779,6.166666666666667,66.66666666666667,16.46666666666667,33.833333333333336,1024.1666666666667,SW,Scattered Clouds,0,0
2018-09-30,4839509,0.4718722761729168,12.333333333333334,7.857142857142857,66.57142857142857,19.142857142857142,30.523809523809526,1013.8571428571429,SW,Mostly Cloudy,0,0
2018-10-01,4839509,0.47542307562571295,8.8,6.05,78.85,11.305,30.7,1010.25,West,Scattered Clouds,0,0
2018-10-02,4839509,0.4927200793431439,9.285714285714286,6.238095238095238,74.95238095238095,25.395238095238096,21.952380952380953,1005.5238095238095,West,Scattered Clouds,0,0
2018-10-03,4839509,0.4964592392261693,10.470588235294118,4.588235294117647,56.88235294117647,31.700000000000003,34.470588235294116,1010.1176470588235,WNW,Scattered Clouds,0,0
2018-10-04,4839509,0.47532116383149514,11.263157894736842,9.210526315789474,82.42105263157895,13.952631578947368,26.5,1020.1578947368421,SW,Scattered Clouds,0,0
2018-10-05,4839509,0.4263486815689248,13.411764705882353,12.176470588235293,90.3529411764706,14.611764705882353,8.005882352941176,1016.3529411764706,SSW,Mist,0,0
2018-10-06,4839509,0.38813472222227574,10.7,9.4,89.3,6.13,14.9,1009.7,South,Fog,0,0
2018-10-07,4839509,0.43625555555559004,9,6.75,81.70833333333333,12.354166666666666,30.625,1015.875,NNW,Scattered Clouds,0,0
2018-10-08,4839509,0.4629666666664889,10.761904761904763,7.523809523809524,74.61904761904762,17.63809523809524,30.19047619047619,1018.8571428571429,SSW,Partly Cloudy,0,0
2018-10-09,4839509,0.44028750000006767,12.833333333333334,10.666666666666666,82.22222222222223,16.366666666666667,15.61111111111111,1018.4444444444445,SSW,Scattered Clouds,0,0
2018-10-10,4839509,0.41877916666658166,13.052631578947368,9.947368421052632,78.47368421052632,8.794736842105264,3.5026315789473683,1022.9473684210526,East,Mist,0,0
2018-10-11,4839509,0.37672777777788724,13.944444444444445,11.5,81.16666666666667,18.11111111111111,7.561111111111111,1019.2222222222222,ESE,Patches of Fog,0,0
2018-10-12,4839509,0.35194861111108366,14.95,11.2,73.85,12.515,12.85,1019.3,ESE,Clear,0,0
2018-10-13,4839509,0.32437222222233686,16.55,12.45,70.25,13.535,12.25,1020.7,SSE,Clear,0,0
2018-10-14,4839509,0.34213611111113096,15.5,10.2,63.9,16.215,13.05,1014.55,SE,Clear,0,0
2018-10-15,4839509,0.35292792813629603,14.38888888888889,10.11111111111111,68.66666666666667,10.3,9.666666666666666,1012.9444444444445,SE,Mist,0,0
2018-10-16,4839509,0.3340691917771892,12.409090909090908,11.045454545454545,88.36363636363636,3.8045454545454547,5.840909090909091,1017.0454545454545,ESE,Mist,0,0
2018-10-17,4839509,0.34095509691132975,13.238095238095237,12,90.28571428571429,6.723809523809524,3.3119047619047617,1018.8095238095239,SE,Fog,1,0
2018-10-18,4839509,0.35867103234500064,10.761904761904763,7.761904761904762,78.33333333333333,10.766666666666667,13.257142857142858,1022.047619047619,NNW,Fog,0,0
2018-10-19,4839509,0.4030392508300338,7.136363636363637,4.7272727272727275,82.31818181818181,6.672727272727273,12.409090909090908,1025.1363636363637,SW,Fog,0,0
2018-10-20,4839509,0.4037413064415887,10.73913043478261,6.956521739130435,71.65217391304348,13.134782608695652,14.521739130434783,1025.5217391304348,WNW,Scattered Clouds,0,0
2018-10-21,4839509,0.388907536473198,10.954545454545455,9.636363636363637,89.22727272727273,14.059090909090909,4.636363636363637,1024.7727272727273,SSW,Mist,0,0
2018-10-22,4839509,0.4343612070119889,10.666666666666666,5.857142857142857,65.95238095238095,24.685714285714287,15.804761904761905,1023.7142857142857,WNW,Scattered Clouds,0,0
2018-10-23,4839509,0.45481171383676156,10.941176470588236,7.705882352941177,74.94117647058823,41.92941176470588,17.223529411764705,1005.5294117647059,West,Scattered Clouds,0,0
2018-10-24,4839509,0.48165462512542945,8.761904761904763,2.1904761904761907,54.714285714285715,25.21904761904762,17.99047619047619,1011.0952380952381,NW,Scattered Clouds,0,0
2018-10-25,4839509,0.4565416666666806,10.368421052631579,6.894736842105263,72.52631578947368,38.584210526315786,21.86842105263158,1005.3157894736842,West,Scattered Clouds,0,0
2018-10-26,4839509,0.4842041666665864,8.380952380952381,6.571428571428571,84.71428571428571,15.880952380952381,7.15,1000.5714285714286,SSW,Patches of Fog,0,0
2018-10-27,4839509,0.5162888888889938,5.052631578947368,2.736842105263158,79.05263157894737,22.521052631578947,7.221052631578948,1000.6842105263158,North,Light Snow,0,0
2018-10-28,4839509,0.588342281704854,1.8636363636363635,-0.18181818181818182,81.0909090909091,12.218181818181819,28.027272727272727,1020.6818181818181,ENE,Scattered Clouds,0,0
2018-10-29,4839509,0.6259122790274887,3.772727272727273,1.0909090909090908,77.31818181818181,26.259090909090908,41.44090909090909,1015.6363636363636,ENE,Mostly Cloudy,0,0
2018-10-30,4839509,0.548616618621736,8.863636363636363,7.863636363636363,90.9090909090909,23.395454545454545,12.209090909090909,995.5454545454545,ENE,Light Rain,0,1
2018-10-31,4839509,0.5430731546766765,8.052631578947368,6,84.36842105263158,18.426315789473684,27.555555555555557,1010.3157894736842,SW,Clear,0,0
2018-11-01,4839509,0.5210556659692429,8.904761904761905,7.095238095238095,83.95238095238095,14.733333333333334,19.847619047619048,1014.8571428571429,East,Clear,0,0
2018-11-02,4839509,0.5299833333333481,8.7,7.65,90.8,15.195,16.165,1015.15,South,Mist,0,0
2018-11-03,4839509,0.5136097222220997,6.157894736842105,4.578947368421052,86.21052631578948,10.647368421052631,24.28421052631579,1027.0526315789473,SW,Mist,0,0
2018-11-04,4839509,0.5074236111111077,6.285714285714286,5.190476190476191,90.42857142857143,12.895238095238096,15.295238095238096,1022.3333333333334,ESE,Mist,0,0
2018-11-05,4839509,0.530797222222418,9.333333333333334,9.055555555555555,98.27777777777777,13.5,3.638888888888889,1015.4444444444445,East,Mist,0,0
2018-11-06,4839509,0.5106013121016986,9.68421052631579,9.105263157894736,94.84210526315789,10.536842105263158,3.716666666666667,1010.4736842105264,South,Mist,0,0
